N_unmapped	5399351	5399351	5399351
N_multimapping	0	0	0
N_noFeature	281481	288513	866203
N_ambiguous	14793	8161	67
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-3	0	0	0
MIR6859-2	0	0	0
MIR6859-1	0	0	0
MIR6859-4	0	0	0
MIR1302-2	0	0	0
MIR1302-11	0	0	0
MIR1302-9	0	0	0
MIR1302-10	0	0	0
FAM138A	0	0	0
FAM138C	0	0	0
FAM138F	0	0	0
OR4F5	0	0	0
LOC729737	0	0	0
FAM138D	0	0	0
OR4F29	0	0	0
OR4F3	0	0	0
OR4F16	0	0	0
LOC100132287	0	0	0
LOC100132062	0	0	0
LOC101928626	0	0	0
MIR6723	0	0	0
LOC100133331	0	0	0
LOC100288069	1	1	0
FAM87B	0	0	0
LINC00115	0	0	0
LINC01128	3	3	0
FAM41C	0	0	0
LOC100130417	0	0	0
SAMD11	2	2	1
NOC2L	390	391	0
KLHL17	21	21	0
PLEKHN1	1	1	0
PERM1	0	0	0
HES4	28	28	0
ISG15	23	23	0
AGRN	16	16	0
RNF223	0	0	0
C1orf159	4	4	0
LINC01342	7	0	7
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10	0	0	0
TNFRSF18	0	0	0
TNFRSF4	0	0	0
SDF4	26	25	1
B3GALT6	8	8	0
FAM132A	0	0	0
UBE2J2	99	99	0
SCNN1D	0	0	0
ACAP3	11	11	0
MIR6726	0	0	0
PUSL1	29	29	0
CPSF3L	168	168	0
MIR6727	0	0	0
CPTP	9	9	0
TAS1R3	0	0	0
DVL1	36	36	0
MIR6808	0	0	0
MXRA8	5	5	0
AURKAIP1	248	248	0
CCNL2	18	18	0
LOC148413	11	11	0
MRPL20	149	149	0
ANKRD65	0	0	0
TMEM88B	0	0	0
LOC102724312	0	0	0
VWA1	20	20	0
ATAD3C	0	0	0
ATAD3B	65	65	0
ATAD3A	60	60	0
TMEM240	0	0	0
SSU72	105	105	0
C1orf233	1	0	1
MIB2	5	4	1
MMP23B	0	0	0
MMP23A	0	0	0
CDK11B	21	21	0
SLC35E2B	2	2	0
CDK11A	8	8	0
SLC35E2	2	0	2
NADK	60	60	0
GNB1	465	465	0
CALML6	0	0	0
TMEM52	2	2	0
CFAP74	0	0	0
GABRD	1	1	0
PRKCZ	17	20	0
FAAP20	51	51	3
SKI	38	38	0
MORN1	6	6	0
LOC100129534	0	0	0
RER1	16	16	0
PEX10	12	12	0
PLCH2	0	0	0
PANK4	52	52	0
HES5	1	0	1
LOC115110	0	0	0
TNFRSF14	0	0	0
LOC100996583	0	0	0
FAM213B	24	24	0
MMEL1	2	2	0
TTC34	0	0	0
ACTRT2	0	0	0
LINC00982	0	0	0
PRDM16	2	1	1
MIR4251	0	0	0
ARHGEF16	1	1	0
MEGF6	1	1	0
MIR551A	0	0	0
TPRG1L	14	14	0
WRAP73	68	68	0
TP73	21	21	0
TP73-AS1	8	8	0
CCDC27	0	0	0
SMIM1	0	0	0
LRRC47	90	90	0
CEP104	19	19	0
DFFB	13	13	0
C1orf174	53	53	0
LINC01134	0	0	0
LINC01346	0	0	0
LOC284661	0	0	0
AJAP1	0	0	0
MIR4417	0	0	0
MIR4689	0	0	0
NPHP4	9	9	0
KCNAB2	0	0	0
CHD5	1	1	0
RPL22	77	77	0
LOC102724450	2	2	0
RNF207	25	8	17
ICMT	23	23	0
LINC00337	0	0	0
HES3	0	0	0
GPR153	0	0	0
ACOT7	178	175	3
HES2	1	1	0
ESPN	15	2	13
MIR4252	0	0	0
TNFRSF25	0	0	0
PLEKHG5	0	0	0
NOL9	110	110	0
TAS1R1	0	0	0
ZBTB48	13	13	0
KLHL21	53	53	0
PHF13	43	42	1
THAP3	12	12	0
DNAJC11	93	93	0
LOC100505887	0	0	0
CAMTA1	11	11	0
VAMP3	22	22	0
PER3	35	35	0
UTS2	0	0	0
TNFRSF9	0	0	0
PARK7	210	210	0
ERRFI1	4	4	0
LOC102724539	0	0	0
SLC45A1	0	0	0
RERE	48	48	0
LOC102724552	0	0	0
ENO1	3140	3140	1
MIR6728	0	0	0
ENO1-AS1	0	0	1
CA6	0	0	0
SLC2A7	0	0	0
SLC2A5	0	0	0
GPR157	1	1	0
MIR34A	0	0	0
H6PD	1	1	0
SPSB1	3	3	0
LOC100506022	0	0	0
SLC25A33	11	11	0
TMEM201	21	21	0
PIK3CD	3	3	0
PIK3CD-AS1	0	0	0
PIK3CD-AS2	5	5	0
CLSTN1	21	21	0
CTNNBIP1	6	6	0
LZIC	12	12	0
NMNAT1	4	4	0
MIR5697	0	0	0
RBP7	0	0	0
UBE4B	74	74	0
KIF1B	87	87	0
MIR1273D	0	0	0
RNU6-1	0	0	0
RNU6-2	0	0	0
RNU6-7	0	0	0
RNU6-9	0	0	0
RNU6-8	0	0	0
PGD	287	287	0
APITD1-CORT	0	0	0
APITD1	0	0	0
CORT	0	0	0
DFFA	62	62	0
PEX14	20	20	0
CASZ1	4	4	0
C1orf127	0	0	0
TARDBP	136	136	0
MASP2	0	0	0
SRM	349	349	0
EXOSC10	125	124	1
MTOR	119	122	0
MTOR-AS1	0	0	3
ANGPTL7	0	0	0
UBIAD1	6	6	0
PTCHD2	1	0	1
LOC101929181	0	0	0
FBXO2	5	4	1
FBXO44	17	17	0
FBXO6	12	12	0
MAD2L2	91	91	0
DRAXIN	0	0	0
AGTRAP	5	5	0
C1orf167	0	0	0
LOC102724659	0	0	0
MTHFR	11	11	0
CLCN6	3	3	0
NPPA-AS1	0	0	0
NPPA	0	0	0
NPPB	0	0	0
RNU5E-1	550	550	0
KIAA2013	11	11	0
PLOD1	18	18	0
MFN2	147	147	0
MIIP	39	39	0
MIR6729	0	0	0
TNFRSF8	2	2	0
MIR7846	0	0	0
TNFRSF1B	0	0	0
MIR4632	0	0	0
VPS13D	19	19	0
SNORA59A	0	0	0
SNORA59B	0	0	0
DHRS3	4	4	0
MIR6730	0	0	0
AADACL4	0	0	0
AADACL3	0	0	0
C1orf158	0	0	0
PRAMEF12	0	0	0
PRAMEF1	0	0	0
PRAMEF11	0	0	0
HNRNPCL1	0	0	0
PRAMEF2	0	0	0
PRAMEF4	0	0	0
PRAMEF10	0	0	0
PRAMEF7	0	0	0
PRAMEF6	0	0	0
LOC101929983	0	0	0
HNRNPCL3	0	0	0
HNRNPCL4	0	0	0
PRAMEF25	0	0	0
PRAMEF26	0	0	0
LOC649324	0	0	0
LOC645354	0	0	0
HNRNPCL2	0	0	0
PRAMEF9	0	0	0
LOC400736	0	0	0
LOC391003	0	0	0
PRAMEF22	0	0	0
PRAMEF5	0	0	0
PRAMEF8	0	0	0
LOC645382	0	0	0
PRAMEF15	0	0	0
PRAMEF14	0	0	0
PRAMEF19	0	0	0
PRAMEF16	0	0	0
PRAMEF17	0	0	0
PRAMEF20	0	0	0
LRRC38	0	0	0
PDPN	20	20	0
PRDM2	11	11	0
KAZN	3	3	0
TMEM51-AS1	0	0	0
TMEM51	0	0	0
C1orf195	0	0	0
FHAD1	0	0	0
EFHD2	63	63	0
CTRC	0	0	0
CELA2A	0	0	0
CELA2B	0	0	0
CASP9	11	11	0
DNAJC16	3	3	0
AGMAT	0	0	0
DDI2	46	46	0
RSC1A1	0	0	0
PLEKHM2	102	102	0
SLC25A34	0	0	0
TMEM82	0	0	0
FBLIM1	17	17	0
UQCRHL	0	0	0
FLJ37453	10	0	10
SPEN	88	86	2
MIR5096	0	0	0
ZBTB17	8	8	0
C1orf64	0	0	0
HSPB7	0	0	0
CLCNKA	0	0	0
CLCNKB	0	0	0
FAM131C	2	2	0
EPHA2	12	12	0
ARHGEF19	2	2	0
RSG1	1	1	0
FBXO42	11	11	0
SZRD1	32	32	0
SPATA21	0	0	0
NECAP2	43	43	0
CROCCP3	0	0	0
RNU1-1	0	0	0
RNU1-2	0	0	0
RNU1-3	0	0	0
RNU1-28P	0	0	0
RNVU1-18	0	0	0
RNU1-27P	0	0	0
RNU1-4	0	0	0
FAM231B	0	0	0
MIR3675	0	0	0
NBPF1	9	9	0
CROCCP2	0	0	0
MST1P2	0	0	0
FAM231A	0	0	0
FAM231C	0	0	0
ESPNP	0	0	0
MST1L	0	0	0
CROCC	19	19	0
MFAP2	3	3	0
ATP13A2	5	5	0
SDHB	212	212	0
PADI2	1	1	0
PADI1	0	0	0
PADI3	0	0	0
MIR3972	0	0	0
PADI4	0	0	0
PADI6	0	0	0
RCC2	386	386	0
ARHGEF10L	1	1	0
ACTL8	0	0	0
LOC101927876	0	0	0
IGSF21	0	0	0
KLHDC7A	0	0	0
PAX7	0	0	0
TAS1R2	0	0	0
ALDH4A1	10	10	0
MIR4695	0	0	0
MIR1290	0	0	0
IFFO2	8	8	0
UBR4	183	183	0
EMC1	20	19	1
MRTO4	182	182	0
AKR7L	0	0	0
AKR7A3	0	0	0
LOC100506730	0	0	0
