N_unmapped	7417162	7417162	7417162
N_multimapping	0	0	0
N_noFeature	725452	734291	1093959
N_ambiguous	9395	5117	41
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-3	0	0	0
MIR6859-2	0	0	0
MIR6859-1	0	0	0
MIR6859-4	0	0	0
MIR1302-2	0	0	0
MIR1302-11	0	0	0
MIR1302-9	0	0	0
MIR1302-10	0	0	0
FAM138A	0	0	0
FAM138C	0	0	0
FAM138F	0	0	0
OR4F5	0	0	0
LOC729737	0	0	0
FAM138D	0	0	0
OR4F29	0	0	0
OR4F3	0	0	0
OR4F16	0	0	0
LOC100132287	0	0	0
LOC100132062	0	0	0
LOC101928626	0	0	0
MIR6723	0	0	0
LOC100133331	0	0	0
LOC100288069	3	3	0
FAM87B	0	0	0
LINC00115	2	2	0
LINC01128	2	2	0
FAM41C	0	0	0
LOC100130417	0	0	0
SAMD11	3	3	3
NOC2L	197	200	0
KLHL17	14	12	2
PLEKHN1	0	0	0
PERM1	0	0	0
HES4	31	31	0
ISG15	4	4	0
AGRN	24	24	0
RNF223	0	0	0
C1orf159	6	6	0
LINC01342	13	0	13
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10	0	0	0
TNFRSF18	0	0	0
TNFRSF4	0	0	0
SDF4	22	22	0
B3GALT6	4	4	0
FAM132A	0	0	0
UBE2J2	43	43	0
SCNN1D	1	1	0
ACAP3	16	15	1
MIR6726	0	0	0
PUSL1	31	31	0
CPSF3L	99	99	0
MIR6727	0	0	0
CPTP	4	4	0
TAS1R3	0	0	0
DVL1	23	23	0
MIR6808	0	0	0
MXRA8	5	5	0
AURKAIP1	171	171	0
CCNL2	20	20	0
LOC148413	6	6	0
MRPL20	97	97	0
ANKRD65	0	0	0
TMEM88B	0	0	0
LOC102724312	0	0	0
VWA1	13	13	0
ATAD3C	0	0	0
ATAD3B	24	24	0
ATAD3A	43	43	0
TMEM240	0	0	0
SSU72	53	53	0
C1orf233	2	1	1
MIB2	2	2	0
MMP23B	0	0	0
MMP23A	0	0	0
CDK11B	11	11	0
SLC35E2B	2	2	0
CDK11A	6	6	0
SLC35E2	1	0	1
NADK	43	43	0
GNB1	303	303	0
CALML6	0	0	0
TMEM52	1	1	0
CFAP74	0	0	0
GABRD	1	1	0
PRKCZ	6	9	0
FAAP20	31	31	3
SKI	21	21	0
MORN1	4	4	0
LOC100129534	0	0	0
RER1	11	10	2
PEX10	6	7	0
PLCH2	0	0	0
PANK4	20	20	0
HES5	0	0	0
LOC115110	0	0	0
TNFRSF14	0	0	0
LOC100996583	0	0	0
FAM213B	23	23	1
MMEL1	0	1	0
TTC34	1	1	0
ACTRT2	0	0	0
LINC00982	0	0	0
PRDM16	1	0	1
MIR4251	0	0	0
ARHGEF16	3	0	3
MEGF6	1	1	0
MIR551A	1	1	0
TPRG1L	9	9	0
WRAP73	43	43	0
TP73	15	15	0
TP73-AS1	6	6	0
CCDC27	0	0	0
SMIM1	1	1	0
LRRC47	44	44	0
CEP104	13	13	0
DFFB	9	9	0
C1orf174	31	31	0
LINC01134	0	0	0
LINC01346	0	0	0
LOC284661	0	0	0
AJAP1	0	0	0
MIR4417	0	0	0
MIR4689	0	0	0
NPHP4	7	8	0
KCNAB2	0	0	1
CHD5	1	1	0
RPL22	19	19	0
LOC102724450	0	0	0
RNF207	15	7	8
ICMT	21	21	0
