N_unmapped	6578759	6578759	6578759
N_multimapping	0	0	0
N_noFeature	837516	898639	1070191
N_ambiguous	6634	3797	52
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-3	0	0	0
MIR6859-2	0	0	0
MIR6859-1	0	0	0
MIR6859-4	0	0	0
MIR1302-2	0	0	0
MIR1302-11	0	0	0
MIR1302-9	0	0	0
MIR1302-10	0	0	0
FAM138A	0	0	0
FAM138C	0	0	0
FAM138F	0	0	0
OR4F5	0	0	0
LOC729737	0	0	0
FAM138D	0	0	0
OR4F29	0	0	0
OR4F3	0	0	0
OR4F16	0	0	0
LOC100132287	0	0	0
LOC100132062	0	0	0
LOC101928626	0	0	0
MIR6723	0	0	0
LOC100133331	0	0	0
LOC100288069	0	0	0
FAM87B	0	0	0
LINC00115	0	0	0
LINC01128	1	1	0
FAM41C	0	0	0
LOC100130417	0	0	0
SAMD11	2	2	0
NOC2L	27	27	0
KLHL17	8	8	0
PLEKHN1	0	0	0
PERM1	1	1	0
HES4	23	23	0
ISG15	12	12	0
AGRN	3	3	0
RNF223	0	0	0
C1orf159	1	1	0
LINC01342	34	0	34
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10	0	0	0
TNFRSF18	0	0	0
TNFRSF4	0	0	0
SDF4	3	3	0
B3GALT6	0	0	0
FAM132A	0	0	0
UBE2J2	22	22	0
SCNN1D	0	0	0
ACAP3	6	5	1
MIR6726	0	0	0
PUSL1	16	16	0
CPSF3L	40	40	0
MIR6727	0	0	0
CPTP	4	4	0
TAS1R3	0	0	0
DVL1	13	13	0
MIR6808	0	0	0
MXRA8	1	0	1
AURKAIP1	97	97	0
CCNL2	7	7	0
LOC148413	3	3	0
MRPL20	109	109	0
ANKRD65	0	0	0
TMEM88B	0	0	0
LOC102724312	0	0	0
VWA1	7	7	0
ATAD3C	0	0	0
ATAD3B	4	4	0
ATAD3A	15	15	0
TMEM240	0	0	0
SSU72	65	65	0
C1orf233	3	0	3
MIB2	2	2	0
MMP23B	0	0	0
MMP23A	0	0	0
CDK11B	1	1	0
SLC35E2B	1	1	0
CDK11A	0	0	0
SLC35E2	3	0	3
NADK	28	28	0
GNB1	171	171	0
CALML6	0	0	0
TMEM52	1	1	0
CFAP74	0	0	0
GABRD	0	0	0
PRKCZ	13	14	0
FAAP20	20	20	1
SKI	5	4	1
MORN1	3	3	0
LOC100129534	0	0	0
RER1	6	6	0
PEX10	3	3	0
PLCH2	0	0	0
PANK4	10	10	0
HES5	0	0	0
LOC115110	0	0	0
TNFRSF14	0	0	0
LOC100996583	0	0	0
FAM213B	12	12	0
MMEL1	0	0	0
TTC34	0	0	0
ACTRT2	0	0	0
LINC00982	0	0	0
PRDM16	0	0	0
MIR4251	0	0	0
ARHGEF16	1	1	0
MEGF6	1	1	0
MIR551A	0	0	0
TPRG1L	3	3	0
WRAP73	15	15	0
TP73	5	5	0
