N_unmapped	5967989	5967989	5967989
N_multimapping	0	0	0
N_noFeature	506092	513348	957357
N_ambiguous	11966	6889	62
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-3	0	0	0
MIR6859-2	0	0	0
MIR6859-1	0	0	0
MIR6859-4	0	0	0
MIR1302-2	0	0	0
MIR1302-11	0	0	0
MIR1302-9	0	0	0
MIR1302-10	0	0	0
FAM138A	0	0	0
FAM138C	0	0	0
FAM138F	0	0	0
OR4F5	0	0	0
LOC729737	0	0	0
FAM138D	0	0	0
OR4F29	0	0	0
OR4F3	0	0	0
OR4F16	0	0	0
LOC100132287	0	0	0
LOC100132062	0	0	0
LOC101928626	0	0	0
MIR6723	0	0	0
LOC100133331	0	0	0
LOC100288069	2	2	0
FAM87B	0	0	0
LINC00115	0	0	0
LINC01128	2	2	0
FAM41C	0	0	0
LOC100130417	0	0	0
SAMD11	3	3	0
NOC2L	275	275	0
KLHL17	20	20	0
PLEKHN1	1	1	0
PERM1	0	0	0
HES4	19	19	0
ISG15	8	8	0
AGRN	1	1	0
RNF223	0	0	0
C1orf159	1	1	0
LINC01342	25	0	25
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10	0	0	0
TNFRSF18	0	0	0
TNFRSF4	1	0	1
SDF4	11	11	0
B3GALT6	5	5	0
FAM132A	0	0	0
UBE2J2	46	46	0
SCNN1D	1	1	0
ACAP3	11	10	1
MIR6726	0	0	0
PUSL1	28	28	0
CPSF3L	105	105	0
MIR6727	0	0	0
CPTP	9	9	0
TAS1R3	0	0	0
DVL1	29	29	0
MIR6808	0	0	0
MXRA8	5	5	0
AURKAIP1	226	226	0
CCNL2	20	20	0
LOC148413	2	2	0
MRPL20	145	145	0
ANKRD65	0	0	0
TMEM88B	0	0	0
LOC102724312	0	0	0
VWA1	11	11	0
ATAD3C	0	0	0
ATAD3B	48	48	0
ATAD3A	54	54	0
TMEM240	0	0	0
SSU72	85	85	0
C1orf233	0	0	0
MIB2	7	6	1
MMP23B	0	0	0
MMP23A	0	0	0
CDK11B	11	11	0
SLC35E2B	1	1	0
CDK11A	7	7	0
SLC35E2	2	0	2
NADK	56	56	0
GNB1	391	391	0
CALML6	0	0	0
TMEM52	1	1	0
CFAP74	2	2	0
GABRD	0	0	0
PRKCZ	19	21	0
FAAP20	51	51	2
SKI	36	36	0
MORN1	6	6	0
LOC100129534	0	0	0
RER1	11	11	0
PEX10	10	10	0
PLCH2	0	0	0
PANK4	29	29	0
HES5	0	0	0
LOC115110	0	0	0
TNFRSF14	0	0	0
LOC100996583	0	0	0
FAM213B	32	33	0
MMEL1	0	0	1
TTC34	0	0	0
ACTRT2	0	0	0
LINC00982	0	0	0
PRDM16	0	0	0
MIR4251	0	0	0
ARHGEF16	3	1	2
MEGF6	0	0	0
MIR551A	0	0	0
TPRG1L	11	11	0
WRAP73	42	42	0
TP73	13	13	0
TP73-AS1	10	10	0
CCDC27	0	0	0
SMIM1	0	0	0
LRRC47	64	64	0
CEP104	12	12	0
DFFB	17	17	0
C1orf174	44	43	1
LINC01134	0	0	0
LINC01346	0	0	0
LOC284661	0	0	0
AJAP1	0	0	0
MIR4417	0	0	0
MIR4689	0	0	0
NPHP4	1	1	0
KCNAB2	0	0	0
CHD5	2	2	0
RPL22	72	72	0
LOC102724450	1	1	0
RNF207	13	4	9
ICMT	18	18	0
LINC00337	0	0	0
HES3	0	0	0
GPR153	0	0	0
ACOT7	223	200	23
HES2	0	0	0
ESPN	6	4	2
MIR4252	0	0	0
TNFRSF25	0	0	0
PLEKHG5	3	3	0
NOL9	67	67	0
TAS1R1	0	0	0
ZBTB48	5	5	0
KLHL21	23	23	0
PHF13	22	21	1
THAP3	17	17	0
DNAJC11	64	64	0
LOC100505887	0	0	0
CAMTA1	13	13	0
VAMP3	20	20	0
PER3	27	27	0
UTS2	0	0	0
TNFRSF9	0	0	0
PARK7	183	183	0
ERRFI1	0	0	0
LOC102724539	0	0	0
SLC45A1	0	0	0
RERE	33	33	0
LOC102724552	0	0	0
ENO1	1887	1888	0
MIR6728	0	0	0
ENO1-AS1	0	0	1
CA6	0	0	0
SLC2A7	0	0	0
SLC2A5	0	0	0
GPR157	0	0	0
MIR34A	0	0	0
H6PD	1	1	0
SPSB1	12	12	0
LOC100506022	0	0	0
SLC25A33	18	18	0
TMEM201	3	4	0
PIK3CD	4	4	0
PIK3CD-AS1	0	0	0
PIK3CD-AS2	2	2	0
CLSTN1	3	3	1
CTNNBIP1	7	7	0
LZIC	20	20	0
NMNAT1	2	2	0
MIR5697	0	0	0
RBP7	0	0	0
UBE4B	53	53	0
KIF1B	73	73	0
MIR1273D	0	0	0
RNU6-1	0	0	0
RNU6-2	0	0	0
RNU6-7	0	0	0
RNU6-9	0	0	0
RNU6-8	0	0	0
PGD	177	177	0
APITD1-CORT	0	0	0
APITD1	0	0	0
CORT	0	0	0
DFFA	50	50	0
PEX14	24	24	0
CASZ1	8	1	7
C1orf127	0	0	0
TARDBP	103	103	0
MASP2	0	0	0
SRM	325	324	1
EXOSC10	73	73	0
MTOR	45	48	0
MTOR-AS1	0	0	3
ANGPTL7	0	0	0
UBIAD1	3	3	0
PTCHD2	0	0	0
LOC101929181	0	0	0
FBXO2	10	10	0
FBXO44	12	12	0
FBXO6	6	6	0
MAD2L2	74	74	0
DRAXIN	0	0	0
AGTRAP	1	1	0
C1orf167	0	0	0
LOC102724659	0	0	0
MTHFR	10	10	0
CLCN6	3	3	0
NPPA-AS1	0	0	0
NPPA	0	0	0
NPPB	0	0	0
RNU5E-1	929	929	0
KIAA2013	4	4	0
PLOD1	5	5	0
MFN2	72	72	0
MIIP	21	21	0
MIR6729	0	0	0
TNFRSF8	0	0	0
MIR7846	0	0	0
TNFRSF1B	1	1	0
MIR4632	0	0	0
VPS13D	10	10	0
SNORA59A	0	0	0
SNORA59B	0	0	0
DHRS3	1	1	0
MIR6730	0	0	0
AADACL4	0	0	0
AADACL3	0	0	0
C1orf158	0	0	0
PRAMEF12	0	0	0
PRAMEF1	0	0	0
PRAMEF11	0	0	0
HNRNPCL1	0	0	0
PRAMEF2	0	0	0
PRAMEF4	0	0	0
PRAMEF10	0	0	0
PRAMEF7	0	0	0
PRAMEF6	0	0	0
LOC101929983	0	0	0
HNRNPCL3	0	0	0
HNRNPCL4	0	0	0
PRAMEF25	0	0	0
PRAMEF26	0	0	0
LOC649324	0	0	0
LOC645354	0	0	0
HNRNPCL2	0	0	0
PRAMEF9	0	0	0
LOC400736	0	0	0
LOC391003	0	0	0
PRAMEF22	0	0	0
PRAMEF5	0	0	0
PRAMEF8	0	0	0
LOC645382	0	0	0
PRAMEF15	0	0	0
PRAMEF14	0	0	0
PRAMEF19	0	0	0
PRAMEF16	0	0	0
PRAMEF17	0	0	0
PRAMEF20	0	0	0
LRRC38	0	0	0
PDPN	9	9	0
PRDM2	17	17	0
KAZN	2	2	0
TMEM51-AS1	0	0	0
TMEM51	0	0	0
C1orf195	0	0	0
FHAD1	0	0	0
EFHD2	53	53	0
CTRC	0	0	0
CELA2A	0	0	0
CELA2B	0	0	0
CASP9	5	5	0
DNAJC16	3	3	0
AGMAT	0	0	0
DDI2	41	41	0
RSC1A1	0	0	0
PLEKHM2	33	33	0
SLC25A34	0	0	0
TMEM82	0	0	0
FBLIM1	15	15	0
UQCRHL	0	0	0
FLJ37453	4	0	5
SPEN	56	44	13
MIR5096	0	0	0
ZBTB17	4	4	0
C1orf64	0	0	0
HSPB7	0	0	0
CLCNKA	0	0	0
CLCNKB	0	0	0
FAM131C	0	0	0
EPHA2	6	6	0
ARHGEF19	2	2	0
RSG1	3	3	0
FBXO42	12	12	0
SZRD1	22	22	0
SPATA21	0	0	0
NECAP2	36	36	0
CROCCP3	0	0	0
RNU1-1	0	0	0
RNU1-2	0	0	0
RNU1-3	0	0	0
RNU1-28P	0	0	0
RNVU1-18	0	0	0
RNU1-27P	0	0	0
RNU1-4	0	0	0
FAM231B	0	0	0
MIR3675	0	0	0
NBPF1	8	8	0
CROCCP2	2	2	0
MST1P2	0	0	0
FAM231A	0	0	0
FAM231C	0	0	0
ESPNP	0	0	0
MST1L	0	0	0
CROCC	9	9	0
MFAP2	1	1	0
ATP13A2	6	6	0
SDHB	174	174	0
PADI2	1	1	0
PADI1	0	0	0
PADI3	0	0	0
MIR3972	0	0	0
PADI4	0	0	0
PADI6	0	0	0
RCC2	259	259	0
ARHGEF10L	1	1	0
ACTL8	0	0	0
LOC101927876	0	0	0
IGSF21	0	0	0
KLHDC7A	0	0	0
PAX7	0	0	0
TAS1R2	0	0	0
ALDH4A1	6	6	0
MIR4695	0	0	0
MIR1290	0	0	0
IFFO2	14	14	0
UBR4	43	43	0
EMC1	5	5	0
MRTO4	149	149	0
AKR7L	0	0	0
AKR7A3	0	0	0
LOC100506730	0	0	0
AKR7A2	56	56	0
PQLC2	6	6	0
CAPZB	146	145	1
MINOS1-NBL1	0	0	0
MINOS1	14	14	0
RPS14P3	0	0	0
NBL1	0	0	0
HTR6	3	2	1
TMCO4	3	3	0
RNF186	0	0	0
OTUD3	9	9	0
PLA2G2E	0	0	0
PLA2G2A	0	0	0
PLA2G5	0	0	0
PLA2G2D	0	0	0
PLA2G2F	0	0	0
PLA2G2C	0	0	0
UBXN10-AS1	0	0	0
UBXN10	0	0	0
VWA5B1	0	0	0
LINC01141	0	0	0
CAMK2N1	1	1	0
MUL1	11	11	0
FAM43B	0	0	0
CDA	0	0	0
PINK1	8	11	0
MIR6084	0	0	0
PINK1-AS	0	0	3
DDOST	11	11	0
KIF17	2	2	0
SH2D5	4	4	0
HP1BP3	53	53	0
EIF4G3	62	62	0
MIR1256	0	0	0
ECE1	4	4	0
LOC100506801	0	0	0
NBPF3	1	1	0
ALPL	3	3	0
RAP1GAP	1	1	0
USP48	43	43	0
LDLRAD2	0	0	0
HSPG2	1	1	0
CELA3B	0	0	0
CELA3A	0	0	0
LOC101928043	0	0	0
LINC00339	1	1	0
CDC42	18	18	0
WNT4	0	0	0
MIR4418	0	0	0
ZBTB40	16	16	0
EPHA8	2	2	0
MIR6127	0	0	0
C1QA	0	0	0
C1QC	0	0	0
C1QB	0	0	0
EPHB2	0	0	0
MIR4684	0	0	0
MIR4253	0	0	0
LACTBL1	0	0	0
C1orf234	0	0	0
KDM1A	166	165	1
MIR3115	0	0	0
MIR4419A	0	0	0
LUZP1	14	14	0
HTR1D	0	0	0
LINC01355	0	0	0
HNRNPR	259	259	0
ZNF436	9	10	0
ZNF436-AS1	0	0	1
TCEA3	0	0	0
ASAP3	34	34	0
E2F2	32	33	0
LOC101928163	0	0	1
ID3	128	128	0
MDS2	0	0	0
RPL11	999	999	0
TCEB3	30	30	0
TCEB3-AS1	2	2	0
PITHD1	55	55	0
LYPLA2	26	26	0
GALE	30	30	0
HMGCL	5	5	0
FUCA1	0	0	0
CNR2	0	0	0
MIR378F	0	0	0
PNRC2	10	10	0
SRSF10	116	116	0
MYOM3	0	0	0
IL22RA1	1	1	0
IFNLR1	3	3	0
LOC284632	0	0	0
GRHL3	0	0	0
STPG1	2	2	0
NIPAL3	2	2	0
RCAN3AS	0	0	0
RCAN3	13	13	0
LOC100506985	0	0	0
NCMAP	0	0	0
SRRM1	105	105	0
CLIC4	33	33	0
RUNX3	15	15	0
MIR6731	0	0	0
MIR4425	0	0	0
SYF2	11	11	0
RSRP1	5	5	0
RHD	0	0	0
TMEM50A	7	7	0
RHCE	0	0	0
TMEM57	1	1	0
LDLRAP1	18	18	0
MAN1C1	1	1	0
SEPN1	4	4	0
MTFR1L	9	11	0
LOC646471	0	0	2
AUNIP	18	18	0
PAQR7	0	0	0
STMN1	144	144	0
MIR3917	0	0	0
PAFAH2	3	3	0
EXTL1	0	0	0
SLC30A2	0	0	0
TRIM63	0	0	0
PDIK1L	3	3	0
FAM110D	0	0	0
ZNF593	68	68	0
CNKSR1	0	0	0
CATSPER4	0	0	0
LOC101928303	0	0	0
CEP85	24	24	0
SH3BGRL3	32	32	0
UBXN11	5	5	0
CD52	0	0	0
AIM1L	2	2	0
ZNF683	0	0	0
LIN28A	0	0	0
DHDDS	14	14	0
LOC101928324	0	0	0
HMGN2	103	103	0
RPS6KA1	27	27	0
MIR1976	0	0	0
ARID1A	141	119	22
PIGV	0	0	0
ZDHHC18	3	3	0
SFN	0	0	0
GPN2	37	37	0
GPATCH3	11	11	0
NR0B2	0	0	0
NUDC	224	224	0
KDF1	0	0	0
TRNP1	1	1	0
FAM46B	1	1	0
SLC9A1	2	2	0
WDTC1	7	7	0
TMEM222	8	8	0
ACTG1P20	0	0	0
RNU6-48P	0	0	0
SYTL1	0	0	0
MAP3K6	4	4	0
FCN3	0	0	0
CD164L2	0	0	0
GPR3	0	0	0
WASF2	14	14	0
AHDC1	4	4	0
FGR	0	0	0
IFI6	0	0	0
FAM76A	10	10	0
STX12	14	14	0
PPP1R8	42	42	0
SCARNA1	0	0	0
THEMIS2	7	7	0
RPA2	50	50	0
SMPDL3B	0	0	0
XKR8	6	6	0
EYA3	11	11	0
PTAFR	0	0	0
DNAJC8	37	37	0
ATPIF1	120	120	0
SESN2	39	39	0
MED18	11	11	0
PHACTR4	17	17	0
SNHG3	18	18	0
RCC1	310	310	0
SNORA73A	7	7	0
SNORA73B	27	27	0
TRNAU1AP	14	14	0
SNHG12	14	14	0
SNORD99	1	1	0
SNORA61	4	4	0
SNORA44	1	1	0
SNORA16A	0	0	0
RAB42	0	0	0
TAF12	23	23	0
RNU11	123	123	0
GMEB1	16	16	0
YTHDF2	60	60	0
OPRD1	0	0	0
EPB41	97	97	0
TMEM200B	0	0	0
SRSF4	110	110	0
MECR	14	14	0
PTPRU	4	4	0
LOC101928460	0	0	0
LOC101929406	0	0	0
MATN1	0	0	0
MATN1-AS1	0	0	0
LAPTM5	0	0	0
MIR4420	0	0	0
SDC3	1	1	0
PUM1	66	66	0
SNORD103A	0	0	0
SNORD103B	0	0	0
SNORD85	2	2	0
NKAIN1	0	0	0
SNRNP40	121	121	0
ZCCHC17	4	4	0
FABP3	0	0	0
SERINC2	0	0	0
LINC01225	0	0	0
LINC01226	0	0	0
TINAGL1	0	0	0
HCRTR1	0	0	0
PEF1	38	37	1
COL16A1	0	0	0
ADGRB2	0	0	0
MIR4254	0	0	0
SPOCD1	3	3	0
PTP4A2	62	61	1
KHDRBS1	293	293	0
TMEM39B	7	7	0
MIR5585	0	0	0
KPNA6	57	57	0
TXLNA	94	94	0
CCDC28B	27	27	0
IQCC	7	7	0
DCDC2B	0	0	0
TMEM234	0	0	0
EIF3I	360	360	0
MTMR9LP	0	0	0
FAM167B	0	0	0
LCK	0	0	0
HDAC1	129	129	0
MARCKSL1	267	267	0
FAM229A	0	0	0
TSSK3	0	0	0
BSDC1	13	13	0
ZBTB8B	2	2	0
ZBTB8A	5	5	0
ZBTB8OS	6	6	0
RBBP4	122	122	0
SYNC	0	0	0
KIAA1522	5	4	1
YARS	158	159	0
S100PBP	4	4	1
FNDC5	1	1	0
