N_unmapped	6930770	6930770	6930770
N_multimapping	0	0	0
N_noFeature	572013	579395	1149501
N_ambiguous	14570	8382	91
DDX11L1	0	0	0
WASH7P	0	0	0
MIR6859-3	0	0	0
MIR6859-2	0	0	0
MIR6859-1	0	0	0
MIR6859-4	0	0	0
MIR1302-2	0	0	0
MIR1302-11	0	0	0
MIR1302-9	0	0	0
MIR1302-10	0	0	0
FAM138A	0	0	0
FAM138C	0	0	0
FAM138F	0	0	0
OR4F5	0	0	0
LOC729737	0	0	0
FAM138D	0	0	0
OR4F29	0	0	0
OR4F3	0	0	0
OR4F16	0	0	0
LOC100132287	0	0	0
LOC100132062	0	0	0
LOC101928626	0	0	0
MIR6723	0	0	0
LOC100133331	1	1	0
LOC100288069	0	0	0
FAM87B	0	0	0
LINC00115	0	0	0
LINC01128	3	3	0
FAM41C	0	0	0
LOC100130417	0	0	0
SAMD11	6	6	0
NOC2L	334	334	0
KLHL17	18	18	0
PLEKHN1	2	2	0
PERM1	0	0	0
HES4	18	18	0
ISG15	11	11	0
AGRN	9	9	0
RNF223	0	0	0
C1orf159	2	2	0
LINC01342	11	0	11
MIR200B	0	0	0
MIR200A	0	0	0
MIR429	0	0	0
TTLL10	0	0	0
TNFRSF18	0	0	0
TNFRSF4	0	0	0
SDF4	11	11	0
B3GALT6	4	4	0
FAM132A	0	0	0
UBE2J2	68	68	0
SCNN1D	0	0	0
ACAP3	19	18	1
MIR6726	0	0	0
PUSL1	34	34	0
CPSF3L	133	132	1
MIR6727	0	0	0
CPTP	5	5	0
TAS1R3	0	0	0
DVL1	36	36	0
MIR6808	0	0	0
MXRA8	8	8	0
AURKAIP1	225	225	0
CCNL2	22	22	0
LOC148413	13	13	1
MRPL20	161	162	0
ANKRD65	0	0	0
TMEM88B	0	0	0
LOC102724312	0	0	0
VWA1	8	7	1
ATAD3C	0	0	0
ATAD3B	49	49	0
ATAD3A	69	69	0
TMEM240	0	0	0
SSU72	95	95	0
C1orf233	1	1	0
MIB2	3	2	1
MMP23B	0	0	0
MMP23A	0	0	0
CDK11B	24	24	0
SLC35E2B	3	3	0
CDK11A	6	6	0
SLC35E2	0	0	0
NADK	44	44	0
GNB1	457	457	0
CALML6	0	0	0
TMEM52	2	2	0
CFAP74	0	0	0
GABRD	0	0	0
PRKCZ	20	21	0
FAAP20	40	40	1
SKI	24	24	0
MORN1	12	11	1
LOC100129534	0	0	0
RER1	18	18	0
PEX10	13	13	0
PLCH2	0	0	0
PANK4	26	26	0
HES5	0	0	0
LOC115110	0	0	0
TNFRSF14	0	0	0
LOC100996583	0	0	0
FAM213B	38	39	0
MMEL1	0	0	1
TTC34	0	0	0
ACTRT2	0	0	0
LINC00982	0	0	0
PRDM16	0	0	0
MIR4251	0	0	0
ARHGEF16	3	3	0
MEGF6	0	0	0
MIR551A	0	0	0
TPRG1L	10	10	0
WRAP73	67	67	0
TP73	15	15	0
TP73-AS1	7	7	0
CCDC27	0	0	0
SMIM1	1	1	0
LRRC47	65	65	0
CEP104	13	13	0
DFFB	8	8	0
C1orf174	43	43	0
LINC01134	0	0	0
LINC01346	0	0	0
LOC284661	0	0	0
AJAP1	0	0	0
MIR4417	0	0	0
MIR4689	0	0	0
NPHP4	11	12	0
KCNAB2	1	1	1
CHD5	0	0	0
RPL22	91	91	0
LOC102724450	1	1	0
RNF207	27	12	15
ICMT	29	29	0
LINC00337	1	1	0
HES3	0	0	0
GPR153	0	0	0
ACOT7	230	200	30
HES2	0	0	0
